City,State,Zip Code,Latitude,Longitude,Landfill ID,DDRT_ID,main_landfill_ID,geometry,facility_id,facility_label,x,y,PFAS_CT_2020
Twentynine Palms,CA,92277,34.133334,-116.05,306.0,,306.0,POINT (-116.05 34.133334),306.0,MLF,-116.05,34.133334,51.19902183
Davis,CA,95616,38.52972,-121.80556,303.0,,303.0,POINT (-121.80556 38.52972),303.0,MLF,-121.80556,38.52972,233.123930859
Vandenberg Air Force Base,CA,93437,34.7197,-120.52418,308.0,,308.0,POINT (-120.52418 34.7197),308.0,MLF,-120.52418,34.7197,42.219265237
Livermore,CA,94550,37.75333,-121.72333,309.0,,309.0,POINT (-121.72333 37.75333),309.0,MLF,-121.72333,37.75333,1462.016166701
Victorville,CA,92392,34.59333,-117.27,311.0,,311.0,POINT (-117.27 34.59333),311.0,MLF,-117.27,34.59333,899.544842505
Visalia,CA,93291,36.39222,-119.39194,312.0,,312.0,POINT (-119.39194 36.39222),312.0,MLF,-119.39194,36.39222,1548.984859894
Walker,CA,96107,38.5545,-119.4548,313.0,,313.0,POINT (-119.4548 38.5545),313.0,MLF,-119.4548,38.5545,13.329054188
Weaverville,CA,96093,40.74389,-122.925,317.0,,317.0,POINT (-122.925 40.74389),317.0,MLF,-122.925,40.74389,518.47304702
Igo,CA,96047,40.48156,-122.53498,319.0,,319.0,POINT (-122.53498 40.48156),319.0,MLF,-122.53498,40.48156,49.672033178
San Diego,CA,92111,32.856,-117.162,214.0,,214.0,POINT (-117.162 32.856),214.0,MLF,-117.162,32.856,2190.181259302
Lincoln,CA,95648,38.83583,-121.34472,247.0,,247.0,POINT (-121.34472 38.83583),247.0,MLF,-121.34472,38.83583,1396.370773608
Westwood,CA,96130,40.318,-121.02272,323.0,,323.0,POINT (-121.02272 40.318),323.0,MLF,-121.02272,40.318,41.028590358
Woodland,CA,95776,38.59028,-121.69222,327.0,,327.0,POINT (-121.69222 38.59028),327.0,MLF,-121.69222,38.59028,888.8209820229999
San Jose,CA,95134,37.43325,-121.95713,331.0,,331.0,POINT (-121.95713 37.43325),331.0,MLF,-121.95713,37.43325,2334.067357635
Pagosa Springs,CO,81147,37.156395,-107.0525,1776.0,,1776.0,POINT (-107.0525 37.156395),1776.0,MLF,-107.0525,37.156395,91.297464838
Durango,CO,81301,37.054875,-107.863825,20901.0,,20901.0,POINT (-107.863825 37.054875),20901.0,MLF,-107.863825,37.054875,33.032681473
Naturita,CO,81422,38.158012,-108.518126,20896.0,,20896.0,POINT (-108.518126 38.158012),20896.0,MLF,-108.518126,38.158012,18.017879832
Pueblo,CO,81006,38.138888,-104.485279,1733.0,,1733.0,POINT (-104.485279 38.138888),1733.0,MLF,-104.485279,38.138888,200.958716649
Keenesburg,CO,80643,40.19,-104.53,2393.0,,2393.0,POINT (-104.53 40.19),2393.0,MLF,-104.53,40.19,133.569477427
Colorado Springs,CO,80929,38.843,-104.58,1720.0,,1720.0,POINT (-104.58 38.843),1720.0,MLF,-104.58,38.843,1556.076877779
Aurora,CO,80018,39.66,-104.69,1718.0,,1718.0,POINT (-104.69 39.66),1718.0,MLF,-104.69,39.66,1209.264593567
Erie,CO,80516,40.02918,-105.02982,1737.0,,1737.0,POINT (-105.02982 40.02918),1737.0,MLF,-105.02982,40.02918,389.372376046
Wolcott,CO,81655,39.725,-106.661,12221.0,,12221.0,POINT (-106.661 39.725),12221.0,MLF,-106.661,39.725,108.711261159
Bennett,CO,80102,39.842346,-104.489113,20761.0,,20761.0,POINT (-104.489113 39.842346),20761.0,MLF,-104.489113,39.842346,63.862068233
Golden,CO,80403,39.849,-105.226,1725.0,,1725.0,POINT (-105.226 39.849),1725.0,MLF,-105.226,39.849,1335.361794057
Fountain,CO,80817,38.68181,-104.628676,1721.0,,1721.0,POINT (-104.628676 38.68181),1721.0,MLF,-104.628676,38.68181,1232.486345281
Erie,CO,80516,40.020405,-105.012673,2277.0,,2277.0,POINT (-105.012673 40.020405),2277.0,MLF,-105.012673,40.020405,637.889038119
Fort Collins,CO,80526,40.505078,-105.122846,1726.0,,1726.0,POINT (-105.122846 40.505078),1726.0,MLF,-105.122846,40.505078,1851.180380969
Grand Junction,CO,81503,39.012,-108.492,1727.0,,1727.0,POINT (-108.492 39.012),1727.0,MLF,-108.492,39.012,699.321102468
Fountain Valley,CO,80817,38.5475,-104.657819,1722.0,,1722.0,POINT (-104.657819 38.5475),1722.0,MLF,-104.657819,38.5475,25.432008857
Milner,CO,80487,40.469085,-107.03937,1734.0,,1734.0,POINT (-107.03937 40.469085),1734.0,MLF,-107.03937,40.469085,170.724253616
Montrose,CO,81401,38.52717,-107.818073,1729.0,,1729.0,POINT (-107.818073 38.52717),1729.0,MLF,-107.818073,38.52717,316.845231479
Fort Morgan,CO,80701,40.3143,-103.7351,1730.0,,1730.0,POINT (-103.7351 40.3143),1730.0,MLF,-103.7351,40.3143,179.56335484299998
Ault,CO,80610,40.58217,-104.83177,1738.0,,1738.0,POINT (-104.83177 40.58217),1738.0,MLF,-104.83177,40.58217,794.940377547
Penrose,CO,81240,38.468739,-105.116272,2160.0,,2160.0,POINT (-105.116272 38.468739),2160.0,MLF,-105.116272,38.468739,347.018252539
Snowmass Village,CO,81611,39.285,-106.9175,1731.0,,1731.0,POINT (-106.9175 39.285),1731.0,MLF,-106.9175,39.285,239.799945906
Golden,CO,80401,39.715531,-105.202015,2129.0,,2129.0,POINT (-105.202015 39.715531),2129.0,MLF,-105.202015,39.715531,3536.348495289
Glenwood Springs,CO,81601,39.551,-107.42,1724.0,,1724.0,POINT (-107.42 39.551),1724.0,MLF,-107.42,39.551,116.95838831
Pueblo,CO,81005,38.22127,-104.708434,1732.0,,1732.0,POINT (-104.708434 38.22127),1732.0,MLF,-104.708434,38.22127,640.872544686
Dillon,CO,80435,39.608,-105.997,1735.0,,1735.0,POINT (-105.997 39.608),1735.0,MLF,-105.997,39.608,337.609616615
Commerce City,CO,80022,39.85052,-104.77187,1716.0,,1716.0,POINT (-104.77187 39.85052),1716.0,MLF,-104.77187,39.85052,4496.10447152
Rifle,CO,81650,39.517,-107.905,11521.0,,11521.0,POINT (-107.905 39.517),11521.0,MLF,-107.905,39.517,147.287427779
Manchester,CT,6040,41.7684,-72.5604,360.0,,360.0,POINT (-72.5604 41.7684),360.0,MLF,-72.5604,41.7684,11540.497178179
Montville,CT,6353,41.463503,-72.157497,376.0,,376.0,POINT (-72.157497 41.463503),376.0,MLF,-72.157497,41.463503,2583.480120132
Wilmington,DE,19809,39.7308,-75.52,1829.0,,1829.0,POINT (-75.52 39.7308),1829.0,MLF,-75.52,39.7308,2514.341233542
Georgetown,DE,19947,38.596,-75.439,1832.0,,1832.0,POINT (-75.439 38.596),1832.0,MLF,-75.439,38.596,1040.376483074
Felton,DE,19943,39.0327,-75.7251,1831.0,,1831.0,POINT (-75.7251 39.0327),1831.0,MLF,-75.7251,39.0327,335.783896793
Lake Panasoffkee,FL,33585,28.743151,-82.091653,20758.0,,20758.0,POINT (-82.091653 28.743151),20758.0,MLF,-82.091653,28.743151,1149.257008021
Greenville,FL,32331,30.45833,-83.60833,412.0,,412.0,POINT (-83.60833 30.45833),412.0,MLF,-83.60833,30.45833,167.831478886
Ocala,FL,34480,29.123,-82.06,415.0,,415.0,POINT (-82.06 29.123),415.0,MLF,-82.06,29.123,1210.354081014
Boca Raton,FL,33432,26.3289,-80.0952,390.0,,390.0,POINT (-80.0952 26.3289),390.0,MLF,-80.0952,26.3289,1553.842025994
Cocoa,FL,32926,28.3971,-80.8296,380.0,,380.0,POINT (-80.8296 28.3971),380.0,MLF,-80.8296,28.3971,1907.6095028
St. Petersburg,FL,33716,27.867647,-82.6757,392.0,,392.0,POINT (-82.6757 27.867647),392.0,MLF,-82.6757,27.867647,3602.764272024
Fort Lauderdale,FL,33332,26.03785,-80.42495,20697.0,,20697.0,POINT (-80.42495 26.03785),20697.0,MLF,-80.42495,26.03785,638.92593451
Bartow,FL,33830,27.89808,-81.884525,20698.0,,20698.0,POINT (-81.884525 27.89808),20698.0,MLF,-81.884525,27.89808,533.8463878809999
Nokomis,FL,34275,27.201577,-82.390646,2304.0,,2304.0,POINT (-82.390646 27.201577),2304.0,MLF,-82.390646,27.201577,1517.566698029
Lecanto,FL,34461,28.85198,-82.43651,399.0,,399.0,POINT (-82.43651 28.85198),399.0,MLF,-82.43651,28.85198,607.629916241
Naples,FL,34117,26.1634,-81.6585,401.0,,401.0,POINT (-81.6585 26.1634),401.0,MLF,-81.6585,26.1634,1661.247207591
Lake City,FL,32055,30.2582,-82.7168,381.0,,381.0,POINT (-82.7168 30.2582),381.0,MLF,-82.7168,30.2582,192.931680989
Brooksville,FL,34614,28.66735,-82.486788,2156.0,,2156.0,POINT (-82.486788 28.66735),2156.0,MLF,-82.486788,28.66735,360.50743769400003
Sebring,FL,33870,27.5106,-81.3155,2385.0,,2385.0,POINT (-81.3155 27.5106),2385.0,MLF,-81.3155,27.5106,486.454087958
Vero Beach,FL,32968,27.578,-80.485,408.0,,408.0,POINT (-80.485 27.578),408.0,MLF,-80.485,27.578,830.485829232
St. Cloud,FL,34773,28.064,-81.098,11621.0,,11621.0,POINT (-81.098 28.064),11621.0,MLF,-81.098,28.064,381.274017847
Tavares,FL,32778,28.75558,-81.735811,12213.0,,12213.0,POINT (-81.735811 28.75558),12213.0,MLF,-81.735811,28.75558,1710.653433361
Largo,FL,33771,27.9128,-82.7756,393.0,,393.0,POINT (-82.7756 27.9128),393.0,MLF,-82.7756,27.9128,1912.779448279
Felda,FL,33930,26.55979,-81.5204,10460.0,,10460.0,POINT (-81.5204 26.55979),10460.0,MLF,-81.5204,26.55979,997.267799504
Bradenton,FL,34211,27.470055,-82.443497,414.0,,414.0,POINT (-82.443497 27.470055),414.0,MLF,-82.443497,27.470055,1824.879781401
Medley,FL,33178,25.8586,-80.3508,402.0,,402.0,POINT (-80.3508 25.8586),402.0,MLF,-80.3508,25.8586,3528.222707424
Pompano Beach,FL,33073,26.283,-80.161,397.0,,397.0,POINT (-80.161 26.283),397.0,MLF,-80.161,26.283,3178.550874095
Raiford,FL,32083,30.0932,-82.2052,433.0,,433.0,POINT (-82.2052 30.0932),433.0,MLF,-82.2052,30.0932,122.30519550700001
St. Augustine,FL,32095,30.0087,-81.4023,2278.0,,2278.0,POINT (-81.4023 30.0087),2278.0,MLF,-81.4023,30.0087,2183.113506442
Winter Haven,FL,33880,28.02389,-81.847245,424.0,,424.0,POINT (-81.847245 28.02389),424.0,MLF,-81.847245,28.02389,2049.638823641
Opa-Locka,FL,33055,25.9679,-80.2862,10540.0,,10540.0,POINT (-80.2862 25.9679),10540.0,MLF,-80.2862,25.9679,3734.338355347
Okeechobee,FL,34972,27.34104,-80.6966,419.0,,419.0,POINT (-80.6966 27.34104),419.0,MLF,-80.6966,27.34104,180.526070415
Orlando,FL,32829,28.481,-81.2083,420.0,,420.0,POINT (-81.2083 28.481),420.0,MLF,-81.2083,28.481,4059.836966711
Geneva,FL,32732,28.79278,-81.0882,431.0,,431.0,POINT (-81.0882 28.79278),431.0,MLF,-81.0882,28.79278,2227.231468543
West Palm Beach,FL,33412,26.763,-80.137436,2053.0,,2053.0,POINT (-80.137436 26.763),2053.0,MLF,-80.137436,26.763,3612.964552107
Spring Hill,FL,34610,28.369724,-82.560119,20696.0,,20696.0,POINT (-82.560119 28.369724),20696.0,MLF,-82.560119,28.369724,2903.886406533
Cantonment,FL,32533,30.57654,-87.3897,406.0,,406.0,POINT (-87.3897 30.57654),406.0,MLF,-87.3897,30.57654,271.981597579
Palatka,FL,32177,29.7196,-81.6655,426.0,,426.0,POINT (-81.6655 29.7196),426.0,MLF,-81.6655,29.7196,211.431542823
Green Cove Springs,FL,32043,30.0047,-81.7402,400.0,,400.0,POINT (-81.7402 30.0047),400.0,MLF,-81.7402,30.0047,1930.268329009
Milton,FL,32583,30.5785,-87.0664,429.0,,429.0,POINT (-87.0664 30.5785),429.0,MLF,-87.0664,30.5785,2461.813779384
Homestead,FL,33032,25.5445,-80.3477,404.0,,404.0,POINT (-80.3477 25.5445),404.0,MLF,-80.3477,25.5445,1319.253599299
Goulds,FL,33032,25.5454,-80.3458,382.0,,382.0,POINT (-80.3458 25.5454),382.0,MLF,-80.3458,25.5454,702.516263738
Lithia,FL,33547,27.77639,-82.187501,2135.0,,2135.0,POINT (-82.187501 27.77639),2135.0,MLF,-82.187501,27.77639,2099.651005104
Campbellton,FL,32426,30.92104,-85.42854,409.0,,409.0,POINT (-85.42854 30.92104),409.0,MLF,-85.42854,30.92104,285.578090484
Fort Pierce,FL,34981,27.390834,-80.395557,428.0,,428.0,POINT (-80.395557 27.390834),428.0,MLF,-80.395557,27.390834,1441.989018846
Panama City Beach,FL,32437,30.36226,-85.917,11381.0,,11381.0,POINT (-85.917 30.36226),11381.0,MLF,-85.917,30.36226,956.518115903
Archer,FL,32618,29.5125,-82.548,396.0,,396.0,POINT (-82.548 29.5125),396.0,MLF,-82.548,29.5125,1123.948981818
St. Augustine,FL,32033,29.8314,-81.4053,427.0,,427.0,POINT (-81.4053 29.8314),427.0,MLF,-81.4053,29.8314,904.671038939
Port Orange,FL,32128,29.1285,-81.0806,434.0,,434.0,POINT (-81.0806 29.1285),434.0,MLF,-81.0806,29.1285,1760.406126112
Baldwin,FL,32234,30.2246,-82.0447,405.0,,405.0,POINT (-82.0447 30.2246),405.0,MLF,-82.0447,30.2246,618.732805447
Lake City,FL,32055,30.2563,-82.703986,11380.0,,11380.0,POINT (-82.703986 30.2563),11380.0,MLF,-82.703986,30.2563,153.583779517
Punta Gorda,FL,33955,26.794446,-81.960278,398.0,,398.0,POINT (-81.960278 26.794446),398.0,MLF,-81.960278,26.794446,2401.606383847
Winterville,GA,30683,33.929,-83.2627,445.0,,445.0,POINT (-83.2627 33.929),445.0,MLF,-83.2627,33.929,941.389358074
Willacoochee,GA,31650,31.319415,-82.964286,10401.0,,10401.0,POINT (-82.964286 31.319415),10401.0,MLF,-82.964286,31.319415,351.437405237
Cartersville,GA,30120,34.1438,-84.7648,1985.0,,1985.0,POINT (-84.7648 34.1438),1985.0,MLF,-84.7648,34.1438,818.81461142
Screven,GA,31560,31.4708,-81.9411,2267.0,,2267.0,POINT (-81.9411 31.4708),2267.0,MLF,-81.9411,31.4708,398.392651268
Silco,GA,31569,30.85909,-81.854516,10405.0,,10405.0,POINT (-81.854516 30.85909),10405.0,MLF,-81.854516,30.85909,883.822674172
Barnesville,GA,30204,33.085973,-84.208563,10442.0,,10442.0,POINT (-84.208563 33.085973),10442.0,MLF,-84.208563,33.085973,392.412905485
Folkston,GA,31537,30.7079,-82.0811,10400.0,,10400.0,POINT (-82.0811 30.7079),10400.0,MLF,-82.0811,30.7079,110.178675824
LaGrange,GA,30241,33.0463,-84.9532,2288.0,,2288.0,POINT (-84.9532 33.0463),2288.0,MLF,-84.9532,33.0463,435.130273233
Thomasville,GA,31757,30.805802,-83.91265,10409.0,,10409.0,POINT (-83.91265 30.805802),10409.0,MLF,-83.91265,30.805802,293.176553045
Tifton,GA,31794,31.357773,-83.536981,10445.0,,10445.0,POINT (-83.536981 31.357773),10445.0,MLF,-83.536981,31.357773,477.90950945000003
Lovejoy,GA,30250,33.44,-84.307,446.0,,446.0,POINT (-84.307 33.44),446.0,MLF,-84.307,33.44,2138.775573335
Columbus,GA,31907,32.483999,-84.850799,10520.0,,10520.0,POINT (-84.850799 32.483999),10520.0,MLF,-84.850799,32.483999,1184.574102347
Cordele,GA,31015,31.866967,-83.749031,10406.0,,10406.0,POINT (-83.749031 31.866967),10406.0,MLF,-83.749031,31.866967,159.45958925
Blythe,GA,30805,33.35257,-82.14324,441.0,,441.0,POINT (-82.14324 33.35257),441.0,MLF,-82.14324,33.35257,1572.716220872
Attapulgus,GA,39815,30.71,-84.405,20700.0,,20700.0,POINT (-84.405 30.71),20700.0,MLF,-84.405,30.71,1425.330629427
Albany,GA,31705,31.532784,-84.028353,450.0,,450.0,POINT (-84.028353 31.532784),450.0,MLF,-84.028353,31.532784,587.180680867
Ball Ground,GA,30107,34.325556,-84.240833,10403.0,,10403.0,POINT (-84.240833 34.325556),10403.0,MLF,-84.240833,34.325556,560.806508428
Valdosta,GA,31601,30.808,-83.3625,458.0,,458.0,POINT (-83.3625 30.808),458.0,MLF,-83.3625,30.808,514.18785627
Fort Stewart,GA,31314,31.887204,-81.643534,20701.0,,20701.0,POINT (-81.643534 31.887204),20701.0,MLF,-81.643534,31.887204,782.958385379
Ranger,GA,30734,34.510557,-84.765811,10407.0,,10407.0,POINT (-84.765811 34.510557),10407.0,MLF,-84.765811,34.510557,103.962889256
Rockmart,GA,30153,33.9968,-85.167,1978.0,,1978.0,POINT (-85.167 33.9968),1978.0,MLF,-85.167,33.9968,644.723255095
Mt. Airy,GA,30563,34.555381,-83.45889,10441.0,,10441.0,POINT (-83.45889 34.555381),10441.0,MLF,-83.45889,34.555381,235.266024289
Gainesville,GA,30507,34.242574,-83.800764,10408.0,,10408.0,POINT (-83.800764 34.242574),10408.0,MLF,-83.800764,34.242574,913.2949360490001
Louisville,GA,30434,33.1018,-82.4164,11500.0,,11500.0,POINT (-82.4164 33.1018),11500.0,MLF,-82.4164,33.1018,220.436888827
Dublin,GA,31021,32.585913,-83.049101,10443.0,,10443.0,POINT (-83.049101 32.585913),10443.0,MLF,-83.049101,32.585913,169.369200185
Macon,GA,31201,32.7995,-83.6107,464.0,,464.0,POINT (-83.6107 32.7995),464.0,MLF,-83.6107,32.7995,1253.736813818
Chatsworth,GA,30705,34.68076,-84.73063,10380.0,,10380.0,POINT (-84.73063 34.68076),10380.0,MLF,-84.73063,34.68076,349.111361047
Covington,GA,30016,33.551581,-83.895508,10444.0,,10444.0,POINT (-83.895508 33.551581),10444.0,MLF,-83.895508,33.551581,952.238076082
Winder,GA,30680,33.9659,-83.7728,2268.0,,2268.0,POINT (-83.7728 33.9659),2268.0,MLF,-83.7728,33.9659,631.993845767
Dalton,GA,30721,34.6516,-84.945,462.0,,462.0,POINT (-84.945 34.6516),462.0,MLF,-84.945,34.6516,903.542302886
Dallas,GA,30132,34.02,-84.7995,1983.0,,1983.0,POINT (-84.7995 34.02),1983.0,MLF,-84.7995,34.02,3738.027107881
Ball Ground,GA,30107,34.273,-84.387,2303.0,,2303.0,POINT (-84.387 34.273),2303.0,MLF,-84.387,34.273,2583.903736871
Griffin,GA,30223,33.240017,-84.118684,2266.0,,2266.0,POINT (-84.118684 33.240017),2266.0,MLF,-84.118684,33.240017,448.295812618
Homer,GA,30547,34.35184,-83.42719,10180.0,,10180.0,POINT (-83.42719 34.35184),10180.0,MLF,-83.42719,34.35184,215.119210323
Buford,GA,30518,34.127,-84.0353,454.0,,454.0,POINT (-84.0353 34.127),454.0,MLF,-84.0353,34.127,3417.24914277
Savannah,GA,31405,32.078,-81.22,10402.0,,10402.0,POINT (-81.22 32.078),10402.0,MLF,-81.22,32.078,1061.237349426
Ellenwood,GA,30294,33.6552,-84.2525,448.0,,448.0,POINT (-84.2525 33.6552),448.0,MLF,-84.2525,33.6552,8645.104139483
Kathleen,GA,31047,32.399561,-83.55573,457.0,,457.0,POINT (-83.55573 32.399561),457.0,MLF,-83.55573,32.399561,374.226520902
Savannah,GA,31419,32.025,-81.28,444.0,,444.0,POINT (-81.28 32.025),444.0,MLF,-81.28,32.025,309.589165503
Lyons,GA,30436,32.146467,-82.388566,10446.0,,10446.0,POINT (-82.388566 32.146467),10446.0,MLF,-82.388566,32.146467,358.453344062
Hogansville,GA,30230,33.163696,-84.848925,20699.0,,20699.0,POINT (-84.848925 33.163696),20699.0,MLF,-84.848925,33.163696,340.691638693
Gordon,GA,31031,32.954,-83.329,10440.0,,10440.0,POINT (-83.329 32.954),10440.0,MLF,-83.329,32.954,346.528518113
Rome,GA,30161,34.19,-85.214799,1986.0,,1986.0,POINT (-85.214799 34.19),1986.0,MLF,-85.214799,34.19,395.504696929
Mauk,GA,31058,32.462263,-84.371526,461.0,,461.0,POINT (-84.371526 32.462263),461.0,MLF,-84.371526,32.462263,307.005877793
Dry Branch,GA,31020,32.770535,-83.437873,10404.0,,10404.0,POINT (-83.437873 32.770535),10404.0,MLF,-83.437873,32.770535,31.085376325
Puunene,HI,96784,20.86,-156.419,2079.0,,2079.0,POINT (-156.419 20.86),2079.0,MLF,-156.419,20.86,605.344000693
Hana,HI,96713,20.76778,-155.98859,2080.0,,2080.0,POINT (-155.98859 20.76778),2080.0,MLF,-155.98859,20.76778,5.390017404
Kaneohe Bay,HI,96863,21.448,-157.731,2088.0,,2088.0,POINT (-157.731 21.448),2088.0,MLF,-157.731,21.448,104.592744063
Kailua,HI,96734,21.4,-157.767,1777.0,,1777.0,POINT (-157.767 21.4),1777.0,MLF,-157.767,21.4,2141.50284407
Kekaha,HI,96752,22.03452,-159.73029,2081.0,,2081.0,POINT (-159.73029 22.03452),2081.0,MLF,-159.73029,22.03452,279.399396384
Lanai City,HI,96763,20.794,-156.967,2083.0,,2083.0,POINT (-156.967 20.794),2083.0,MLF,-156.967,20.794,11.21496417
Kaunakakai,HI,96748,21.118,-157.062,2084.0,,2084.0,POINT (-157.062 21.118),2084.0,MLF,-157.062,21.118,26.922903931
Kapolei,HI,96707,21.344,-158.11279,2089.0,,2089.0,POINT (-158.11279 21.344),2089.0,MLF,-158.11279,21.344,1558.301407651
Waikoloa,HI,96738,19.889013,-155.880297,2090.0,,2090.0,POINT (-155.880297 19.889013),2090.0,MLF,-155.880297,19.889013,781.902020351
Blairstown,IA,52209,41.875716,-92.096757,21155.0,,21155.0,POINT (-92.096757 41.875716),21155.0,MLF,-92.096757,41.875716,157.04496979
Waterloo,IA,50701,42.414,-92.32758,614.0,,614.0,POINT (-92.32758 42.414),614.0,MLF,-92.32758,42.414,717.496579986
Boone,IA,50036,42.02985,-93.9194,615.0,,615.0,POINT (-93.9194 42.02985),615.0,MLF,-93.9194,42.02985,375.558088048
Carroll,IA,51401,42.07127,-94.90601,11701.0,,11701.0,POINT (-94.90601 42.07127),11701.0,MLF,-94.90601,42.07127,339.244304373
Atlantic,IA,50022,41.37859,-94.92788,21156.0,,21156.0,POINT (-94.92788 41.37859),21156.0,MLF,-94.92788,41.37859,109.927363581
Marion,IA,52302,42.09371,-91.55547,631.0,,631.0,POINT (-91.55547 42.09371),631.0,MLF,-91.55547,42.09371,1106.310565296
Lake Mills,IA,50450,43.382,-93.572,623.0,,623.0,POINT (-93.572 43.382),623.0,MLF,-93.572,43.382,242.079489101
Cherokee,IA,51012,42.734733,-95.524642,11662.0,,11662.0,POINT (-95.524642 42.734733),11662.0,MLF,-95.524642,42.734733,108.355647552
Clinton,IA,52732,41.85905,-90.25866,616.0,,616.0,POINT (-90.25866 41.85905),616.0,MLF,-90.25866,41.85905,309.594050884
West Burlington,IA,52655,40.849,-91.196,617.0,,617.0,POINT (-91.196 40.849),617.0,MLF,-91.196,40.849,301.082055941
Spirit Lake,IA,51360,43.37178,-95.07733,618.0,,618.0,POINT (-95.07733 43.37178),618.0,MLF,-95.07733,43.37178,183.241227614
Dubuque,IA,52003,42.45501,-90.77686,619.0,,619.0,POINT (-90.77686 42.45501),619.0,MLF,-90.77686,42.45501,750.41669273
Elma,IA,50628,43.236747,-92.560748,21157.0,,21157.0,POINT (-92.560748 43.236747),21157.0,MLF,-92.560748,43.236747,202.33056325
Sidney,IA,51652,40.690489,-95.64234,21158.0,,21158.0,POINT (-95.64234 40.690489),21158.0,MLF,-95.64234,40.690489,150.912169743
Fort Madison,IA,52627,40.656,-91.3095,630.0,,630.0,POINT (-91.3095 40.656),630.0,MLF,-91.3095,40.656,220.087462693
Logan,IA,51546,41.640812,-95.76831,21159.0,,21159.0,POINT (-95.76831 41.640812),21159.0,MLF,-95.76831,41.640812,107.415576902
Iowa City,IA,52246,41.645,-91.624,10300.0,,10300.0,POINT (-91.624 41.645),10300.0,MLF,-91.624,41.645,571.093068841
Homestead,IA,52236,41.764875,-91.833059,21160.0,,21160.0,POINT (-91.833059 41.764875),21160.0,MLF,-91.833059,41.764875,173.96641641
Clear Lake,IA,50428,43.126,-93.3003,11601.0,,11601.0,POINT (-93.3003 43.126),11601.0,MLF,-93.3003,43.126,205.1932018
Malvern,IA,51551,41.022,-95.639,11781.0,,11781.0,POINT (-95.639 41.022),11781.0,MLF,-95.639,41.022,102.900321821
Oskaloosa,IA,52577,41.224726,-92.647692,21161.0,,21161.0,POINT (-92.647692 41.224726),21161.0,MLF,-92.647692,41.224726,111.24023735
Marshalltown,IA,50158,42.036,-92.982,626.0,,626.0,POINT (-92.982 42.036),626.0,MLF,-92.982,42.036,176.30449486999998
Mitchellville,IA,50169,41.600722,-93.345265,624.0,,624.0,POINT (-93.345265 41.600722),624.0,MLF,-93.345265,41.600722,1511.503364967
Perry,IA,50220,41.864805,-94.162246,21162.0,,21162.0,POINT (-94.162246 41.864805),21162.0,MLF,-94.162246,41.864805,94.408017073
Blue Grass,IA,52726,41.5173,-90.843,633.0,,633.0,POINT (-90.843 41.5173),633.0,MLF,-90.843,41.5173,207.261870219
Newton,IA,50208,41.671,-93.0655,620.0,,620.0,POINT (-93.0655 41.671),620.0,MLF,-93.0655,41.671,127.781040823
Fort Dodge,IA,50501,42.47227,-94.169712,2055.0,,2055.0,POINT (-94.169712 42.47227),2055.0,MLF,-94.169712,42.47227,276.10779347
Graettinger,IA,51342,43.21016,-94.75247,21164.0,,21164.0,POINT (-94.75247 43.21016),21164.0,MLF,-94.75247,43.21016,164.370929214
Sheldon,IA,51201,43.1299,-95.894119,627.0,,627.0,POINT (-95.894119 43.1299),627.0,MLF,-95.894119,43.1299,259.195971995
Council Bluffs,IA,51501-7023,41.241,-95.90679,10220.0,,10220.0,POINT (-95.90679 41.241),10220.0,MLF,-95.90679,41.241,2978.540837065
Ottumwa,IA,52501,41.08,-92.473,628.0,,628.0,POINT (-92.473 41.08),628.0,MLF,-92.473,41.08,241.436754929
